dataset_name,fold,classifier,exp_type,explainer,acc_m1,acc_m2
wine_quality,1,neural_network,Architecture,"('dice', 'base')",0.7414589104339797,"[0.7414589104339797, 0.7534626038781164, 0.7331486611265005, 0.7433056325023084, 0.7386888273314867, 0.7368421052631579, 0.7276084949215144, 0.7354570637119113, 0.7423822714681441, 0.7539242843951985]"
wine_quality,2,neural_network,Bootstrap,"('dice', 'base')",0.7598152424942263,"[0.7561200923787529, 0.7736720554272517, 0.7556581986143187, 0.7547344110854504, 0.7598152424942263, 0.7464203233256351, 0.7635103926096998, 0.7584295612009238, 0.7584295612009238, 0.7575057736720554]"
wine_quality,2,neural_network,Architecture,"('rbr', 'e2e')",0.76905311778291,"[0.7616628175519631, 0.7612009237875289, 0.7454965357967668, 0.7630484988452656, 0.7501154734411085, 0.76905311778291, 0.7505773672055427, 0.7468822170900693, 0.7473441108545035, 0.7394919168591224]"
wine_quality,0,neural_network,Bootstrap,"('rbr', 'e2e')",0.7460757156048015,"[0.7460757156048015, 0.734533702677747, 0.7419205909510619, 0.7493074792243767, 0.7483841181902123, 0.7456140350877193, 0.7308402585410896, 0.7469990766389658, 0.7483841181902123, 0.7446906740535549]"
wine_quality,1,neural_network,Weights,"('rbr', 'e2e')",0.7280701754385965,"[0.7456140350877193, 0.7368421052631579, 0.734533702677747, 0.747460757156048, 0.7405355493998154, 0.7368421052631579, 0.7336103416435826, 0.7428439519852262, 0.7368421052631579, 0.7377654662973222]"
wine_quality,2,neural_network,Architecture,"('dice', 'base')",0.7394919168591224,"[0.7501154734411085, 0.7616628175519631, 0.7468822170900693, 0.7473441108545035, 0.76905311778291, 0.7394919168591224, 0.7612009237875289, 0.7454965357967668, 0.7630484988452656, 0.7505773672055427]"
wine_quality,1,neural_network,Weights,"('face', 'base')",0.7571560480147738,"[0.7419205909510619, 0.7391505078485688, 0.7437673130193906, 0.7068328716528163, 0.7516158818097877, 0.7174515235457064, 0.7469990766389658, 0.7497691597414589, 0.7349953831948292, 0.7382271468144044]"
wine_quality,0,neural_network,Bootstrap,"('face', 'base')",0.7308402585410896,"[0.7483841181902123, 0.7469990766389658, 0.7456140350877193, 0.734533702677747, 0.7446906740535549, 0.7483841181902123, 0.7419205909510619, 0.7493074792243767, 0.7460757156048015, 0.7308402585410896]"
wine_quality,2,neural_network,Weights,"('rbr', 'e2e')",0.7602771362586606,"[0.7297921478060047, 0.7339491916859122, 0.7274826789838337, 0.7357967667436489, 0.7385681293302541, 0.74364896073903, 0.7196304849884526, 0.7371824480369515, 0.7293302540415705, 0.7468822170900693]"
wine_quality,1,neural_network,Bootstrap,"('rbr', 'e2e')",0.7511542012927055,"[0.7511542012927055, 0.7622345337026778, 0.760387811634349, 0.7511542012927055, 0.7488457987072945, 0.7530009233610342, 0.7433056325023084, 0.7580794090489381, 0.7576177285318559, 0.7585410895660203]"
wine_quality,1,neural_network,Bootstrap,"('face', 'base')",0.760387811634349,"[0.7580794090489381, 0.7622345337026778, 0.7433056325023084, 0.7488457987072945, 0.760387811634349, 0.7576177285318559, 0.7511542012927055, 0.7585410895660203, 0.7511542012927055, 0.7530009233610342]"
wine_quality,2,neural_network,Weights,"('face', 'base')",0.7602771362586606,"[0.7450346420323326, 0.7293302540415705, 0.7376443418013857, 0.7473441108545035, 0.7233256351039261, 0.745958429561201, 0.7228637413394919, 0.7163972286374134, 0.7057736720554273, 0.7006928406466513]"
wine_quality,0,neural_network,Architecture,"('rbr', 'e2e')",0.7483841181902123,"[0.7428439519852262, 0.7248384118190212, 0.7317636195752539, 0.7483841181902123, 0.7359187442289935, 0.7303785780240074, 0.7280701754385965, 0.7308402585410896, 0.7294552169898431, 0.7317636195752539]"
wine_quality,2,neural_network,Bootstrap,"('rbr', 'e2e')",0.7598152424942263,"[0.7547344110854504, 0.7584295612009238, 0.7561200923787529, 0.7575057736720554, 0.7736720554272517, 0.7635103926096998, 0.7584295612009238, 0.7556581986143187, 0.7598152424942263, 0.7464203233256351]"
wine_quality,0,neural_network,Architecture,"('face', 'base')",0.7294552169898431,"[0.7303785780240074, 0.7359187442289935, 0.7248384118190212, 0.7483841181902123, 0.7317636195752539, 0.7428439519852262, 0.7294552169898431, 0.7317636195752539, 0.7280701754385965, 0.7308402585410896]"
wine_quality,2,neural_network,Bootstrap,"('face', 'base')",0.7635103926096998,"[0.7575057736720554, 0.7736720554272517, 0.7584295612009238, 0.7556581986143187, 0.7635103926096998, 0.7598152424942263, 0.7464203233256351, 0.7584295612009238, 0.7561200923787529, 0.7547344110854504]"
wine_quality,1,neural_network,Architecture,"('rbr', 'e2e')",0.7386888273314867,"[0.7386888273314867, 0.7423822714681441, 0.7539242843951985, 0.7368421052631579, 0.7276084949215144, 0.7414589104339797, 0.7433056325023084, 0.7331486611265005, 0.7354570637119113, 0.7534626038781164]"
wine_quality,1,neural_network,Architecture,"('face', 'base')",0.7386888273314867,"[0.7368421052631579, 0.7386888273314867, 0.7354570637119113, 0.7539242843951985, 0.7534626038781164, 0.7423822714681441, 0.7331486611265005, 0.7414589104339797, 0.7433056325023084, 0.7276084949215144]"
wine_quality,2,neural_network,Architecture,"('rbr', 'e2e')",0.7394919168591224,"[0.7630484988452656, 0.7473441108545035, 0.7505773672055427, 0.7454965357967668, 0.7394919168591224, 0.7468822170900693, 0.7616628175519631, 0.7612009237875289, 0.76905311778291, 0.7501154734411085]"
wine_quality,2,neural_network,Architecture,"('face', 'base')",0.7394919168591224,"[0.76905311778291, 0.7616628175519631, 0.7468822170900693, 0.7505773672055427, 0.7630484988452656, 0.7501154734411085, 0.7394919168591224, 0.7454965357967668, 0.7473441108545035, 0.7612009237875289]"
rice,0,neural_network,Architecture,"('roar', 'e2e')",0.9204724409448819,"[0.9204724409448819, 0.9236220472440945, 0.9181102362204724, 0.9236220472440945, 0.9204724409448819, 0.9204724409448819, 0.9244094488188976, 0.9196850393700787, 0.9244094488188976, 0.9165354330708662]"
rice,0,neural_network,Weights,"('roar', 'e2e')",0.9275590551181102,"[0.8716535433070867, 0.8322834645669291, 0.8921259842519685, 0.8763779527559055, 0.8913385826771654, 0.9094488188976378, 0.9094488188976378, 0.9015748031496063, 0.9181102362204724, 0.9086614173228347]"
rice,0,neural_network,Bootstrap,"('roar', 'e2e')",0.9251968503937008,"[0.9244094488188976, 0.926771653543307, 0.9236220472440945, 0.9244094488188976, 0.9165354330708662, 0.9251968503937008, 0.9165354330708662, 0.9283464566929134, 0.9212598425196851, 0.9236220472440945]"
rice,0,neural_network,Weights,"('dice', 'base')",0.9212598425196851,"[0.9094488188976378, 0.9330708661417323, 0.8858267716535433, 0.8984251968503937, 0.8889763779527559, 0.9283464566929134, 0.9086614173228347, 0.9275590551181102, 0.9283464566929134, 0.9283464566929134]"
rice,0,neural_network,Bootstrap,"('dice', 'base')",0.9251968503937008,"[0.9244094488188976, 0.9236220472440945, 0.9165354330708662, 0.9244094488188976, 0.9212598425196851, 0.9165354330708662, 0.9236220472440945, 0.9251968503937008, 0.9283464566929134, 0.926771653543307]"
rice,0,neural_network,Architecture,"('dice', 'base')",0.9196850393700787,"[0.9181102362204724, 0.9204724409448819, 0.9165354330708662, 0.9244094488188976, 0.9236220472440945, 0.9236220472440945, 0.9244094488188976, 0.9204724409448819, 0.9204724409448819, 0.9196850393700787]"
rice,1,neural_network,Bootstrap,"('roar', 'e2e')",0.9251968503937008,"[0.926771653543307, 0.9251968503937008, 0.9236220472440945, 0.9244094488188976, 0.9236220472440945, 0.9299212598425197, 0.9228346456692913, 0.9291338582677166, 0.9283464566929134, 0.9283464566929134]"
rice,1,neural_network,Bootstrap,"('dice', 'base')",0.9236220472440945,"[0.9283464566929134, 0.926771653543307, 0.9228346456692913, 0.9251968503937008, 0.9236220472440945, 0.9299212598425197, 0.9291338582677166, 0.9283464566929134, 0.9236220472440945, 0.9244094488188976]"
rice,1,neural_network,Architecture,"('roar', 'e2e')",0.9251968503937008,"[0.9251968503937008, 0.9251968503937008, 0.9291338582677166, 0.9251968503937008, 0.9291338582677166, 0.9236220472440945, 0.925984251968504, 0.9220472440944882, 0.9181102362204724, 0.9299212598425197]"
rice,1,neural_network,Architecture,"('dice', 'base')",0.9251968503937008,"[0.9220472440944882, 0.9251968503937008, 0.9291338582677166, 0.9291338582677166, 0.9181102362204724, 0.925984251968504, 0.9251968503937008, 0.9251968503937008, 0.9236220472440945, 0.9299212598425197]"
rice,2,neural_network,Bootstrap,"('roar', 'e2e')",0.9236220472440945,"[0.9291338582677166, 0.931496062992126, 0.9283464566929134, 0.9330708661417323, 0.9236220472440945, 0.931496062992126, 0.9346456692913386, 0.9322834645669291, 0.925984251968504, 0.9283464566929134]"
rice,2,neural_network,Bootstrap,"('dice', 'base')",0.9291338582677166,"[0.9330708661417323, 0.9322834645669291, 0.9291338582677166, 0.931496062992126, 0.9236220472440945, 0.9283464566929134, 0.925984251968504, 0.9283464566929134, 0.931496062992126, 0.9346456692913386]"
rice,1,neural_network,Weights,"('roar', 'e2e')",0.9212598425196851,"[0.8913385826771654, 0.8291338582677166, 0.8992125984251969, 0.9070866141732283, 0.8677165354330708, 0.9007874015748032, 0.8968503937007875, 0.8921259842519685, 0.9094488188976378, 0.8834645669291339]"
rice,1,neural_network,Weights,"('dice', 'base')",0.926771653543307,"[0.9118110236220472, 0.9149606299212598, 0.9062992125984252, 0.8763779527559055, 0.9165354330708662, 0.8637795275590551, 0.831496062992126, 0.9196850393700787, 0.9173228346456693, 0.9212598425196851]"
rice,0,neural_network,Weights,"('roar', 'e2e')",0.9244094488188976,"[0.9007874015748032, 0.905511811023622, 0.8291338582677166, 0.8929133858267716, 0.8590551181102363, 0.9133858267716536, 0.8826771653543307, 0.9062992125984252, 0.9149606299212598, 0.9070866141732283]"
rice,0,neural_network,Weights,"('face', 'base')",0.9307086614173228,"[0.8944881889763779, 0.9078740157480315, 0.8716535433070867, 0.9149606299212598, 0.9086614173228347, 0.9047244094488189, 0.8606299212598425, 0.9220472440944882, 0.9110236220472441, 0.9165354330708662]"
rice,2,neural_network,Weights,"('roar', 'e2e')",0.9228346456692913,"[0.8669291338582678, 0.9110236220472441, 0.8937007874015748, 0.8929133858267716, 0.905511811023622, 0.8913385826771654, 0.8456692913385827, 0.8842519685039371, 0.9094488188976378, 0.8582677165354331]"
rice,2,neural_network,Architecture,"('roar', 'e2e')",0.9204724409448819,"[0.9283464566929134, 0.9322834645669291, 0.9244094488188976, 0.926771653543307, 0.926771653543307, 0.9244094488188976, 0.9204724409448819, 0.9251968503937008, 0.9212598425196851, 0.9181102362204724]"
rice,2,neural_network,Weights,"('dice', 'base')",0.9228346456692913,"[0.889763779527559, 0.9015748031496063, 0.8700787401574803, 0.915748031496063, 0.8606299212598425, 0.9165354330708662, 0.8669291338582678, 0.9110236220472441, 0.8937007874015748, 0.8929133858267716]"
rice,2,neural_network,Architecture,"('dice', 'base')",0.9244094488188976,"[0.9322834645669291, 0.9283464566929134, 0.9244094488188976, 0.9212598425196851, 0.9251968503937008, 0.9204724409448819, 0.9181102362204724, 0.926771653543307, 0.926771653543307, 0.9244094488188976]"
rice,0,neural_network,Bootstrap,"('roar', 'e2e')",0.9236220472440945,"[0.9244094488188976, 0.9236220472440945, 0.9251968503937008, 0.9244094488188976, 0.9283464566929134, 0.926771653543307, 0.9236220472440945, 0.9165354330708662, 0.9212598425196851, 0.9165354330708662]"
rice,0,neural_network,Bootstrap,"('face', 'base')",0.9165354330708662,"[0.9165354330708662, 0.9212598425196851, 0.9236220472440945, 0.9251968503937008, 0.9236220472440945, 0.9165354330708662, 0.9283464566929134, 0.9244094488188976, 0.9244094488188976, 0.926771653543307]"
rice,1,neural_network,Weights,"('roar', 'e2e')",0.9228346456692913,"[0.8984251968503937, 0.8677165354330708, 0.9062992125984252, 0.8669291338582678, 0.8842519685039371, 0.8960629921259843, 0.9110236220472441, 0.8433070866141732, 0.9110236220472441, 0.8708661417322835]"
rice,1,neural_network,Weights,"('face', 'base')",0.9212598425196851,"[0.9141732283464566, 0.8866141732283465, 0.8480314960629921, 0.9007874015748032, 0.8692913385826772, 0.862992125984252, 0.8976377952755905, 0.9047244094488189, 0.8496062992125984, 0.8614173228346457]"
rice,0,neural_network,Architecture,"('roar', 'e2e')",0.9204724409448819,"[0.9204724409448819, 0.9204724409448819, 0.9244094488188976, 0.9181102362204724, 0.9244094488188976, 0.9165354330708662, 0.9196850393700787, 0.9236220472440945, 0.9236220472440945, 0.9204724409448819]"
rice,0,neural_network,Architecture,"('face', 'base')",0.9165354330708662,"[0.9244094488188976, 0.9236220472440945, 0.9181102362204724, 0.9244094488188976, 0.9236220472440945, 0.9196850393700787, 0.9165354330708662, 0.9204724409448819, 0.9204724409448819, 0.9204724409448819]"
rice,1,neural_network,Bootstrap,"('roar', 'e2e')",0.9251968503937008,"[0.9244094488188976, 0.9236220472440945, 0.9228346456692913, 0.9251968503937008, 0.9283464566929134, 0.9283464566929134, 0.9291338582677166, 0.9236220472440945, 0.926771653543307, 0.9299212598425197]"
rice,1,neural_network,Bootstrap,"('face', 'base')",0.9236220472440945,"[0.9244094488188976, 0.9251968503937008, 0.9236220472440945, 0.9283464566929134, 0.926771653543307, 0.9228346456692913, 0.9291338582677166, 0.9236220472440945, 0.9299212598425197, 0.9283464566929134]"
rice,2,neural_network,Weights,"('roar', 'e2e')",0.9165354330708662,"[0.8881889763779528, 0.8748031496062992, 0.8322834645669291, 0.8669291338582678, 0.8992125984251969, 0.9062992125984252, 0.8929133858267716, 0.9102362204724409, 0.8472440944881889, 0.862992125984252]"
rice,2,neural_network,Weights,"('face', 'base')",0.9251968503937008,"[0.8960629921259843, 0.9307086614173228, 0.9007874015748032, 0.8929133858267716, 0.8952755905511811, 0.837007874015748, 0.8472440944881889, 0.9015748031496063, 0.9322834645669291, 0.9031496062992126]"
rice,1,neural_network,Architecture,"('roar', 'e2e')",0.9181102362204724,"[0.9251968503937008, 0.9291338582677166, 0.9299212598425197, 0.9251968503937008, 0.9236220472440945, 0.9291338582677166, 0.9251968503937008, 0.9220472440944882, 0.925984251968504, 0.9181102362204724]"
rice,1,neural_network,Architecture,"('face', 'base')",0.9236220472440945,"[0.9291338582677166, 0.925984251968504, 0.9251968503937008, 0.9291338582677166, 0.9236220472440945, 0.9181102362204724, 0.9220472440944882, 0.9251968503937008, 0.9251968503937008, 0.9299212598425197]"
rice,2,neural_network,Bootstrap,"('roar', 'e2e')",0.931496062992126,"[0.9291338582677166, 0.9346456692913386, 0.931496062992126, 0.9330708661417323, 0.9322834645669291, 0.9236220472440945, 0.931496062992126, 0.9283464566929134, 0.9283464566929134, 0.925984251968504]"
rice,0,neural_network,Weights,"('rbr', 'e2e')",0.9251968503937008,"[0.9141732283464566, 0.8992125984251969, 0.9133858267716536, 0.9039370078740158, 0.8850393700787401, 0.9125984251968504, 0.915748031496063, 0.8874015748031496, 0.8937007874015748, 0.9070866141732283]"
rice,2,neural_network,Bootstrap,"('face', 'base')",0.9346456692913386,"[0.9346456692913386, 0.9322834645669291, 0.9283464566929134, 0.9236220472440945, 0.9283464566929134, 0.9330708661417323, 0.931496062992126, 0.931496062992126, 0.9291338582677166, 0.925984251968504]"
rice,2,neural_network,Architecture,"('roar', 'e2e')",0.9212598425196851,"[0.9244094488188976, 0.9181102362204724, 0.9251968503937008, 0.926771653543307, 0.926771653543307, 0.9283464566929134, 0.9322834645669291, 0.9244094488188976, 0.9212598425196851, 0.9204724409448819]"
rice,2,neural_network,Architecture,"('face', 'base')",0.9204724409448819,"[0.9212598425196851, 0.926771653543307, 0.9181102362204724, 0.926771653543307, 0.9283464566929134, 0.9244094488188976, 0.9204724409448819, 0.9251968503937008, 0.9244094488188976, 0.9322834645669291]"
rice,0,neural_network,Bootstrap,"('rbr', 'e2e')",0.9165354330708662,"[0.9244094488188976, 0.9251968503937008, 0.9212598425196851, 0.9283464566929134, 0.9165354330708662, 0.9244094488188976, 0.9236220472440945, 0.9236220472440945, 0.9165354330708662, 0.926771653543307]"
rice,0,neural_network,Weights,"('dice', 'base')",0.9275590551181102,"[0.8543307086614174, 0.9039370078740158, 0.9070866141732283, 0.9204724409448819, 0.8874015748031496, 0.9141732283464566, 0.8322834645669291, 0.8551181102362204, 0.8362204724409449, 0.9141732283464566]"
rice,1,neural_network,Weights,"('rbr', 'e2e')",0.9228346456692913,"[0.9086614173228347, 0.8960629921259843, 0.8976377952755905, 0.8590551181102363, 0.8944881889763779, 0.9094488188976378, 0.9299212598425197, 0.9118110236220472, 0.8637795275590551, 0.9149606299212598]"
rice,0,neural_network,Architecture,"('rbr', 'e2e')",0.9181102362204724,"[0.9204724409448819, 0.9165354330708662, 0.9204724409448819, 0.9196850393700787, 0.9236220472440945, 0.9236220472440945, 0.9244094488188976, 0.9204724409448819, 0.9181102362204724, 0.9244094488188976]"
rice,0,neural_network,Bootstrap,"('dice', 'base')",0.9165354330708662,"[0.9212598425196851, 0.926771653543307, 0.9165354330708662, 0.9236220472440945, 0.9283464566929134, 0.9244094488188976, 0.9165354330708662, 0.9236220472440945, 0.9244094488188976, 0.9251968503937008]"
rice,1,neural_network,Bootstrap,"('rbr', 'e2e')",0.9299212598425197,"[0.9236220472440945, 0.9283464566929134, 0.9244094488188976, 0.926771653543307, 0.9283464566929134, 0.9228346456692913, 0.9291338582677166, 0.9236220472440945, 0.9299212598425197, 0.9251968503937008]"
rice,1,neural_network,Weights,"('dice', 'base')",0.926771653543307,"[0.9196850393700787, 0.8732283464566929, 0.9094488188976378, 0.8511811023622047, 0.9062992125984252, 0.9047244094488189, 0.8952755905511811, 0.841732283464567, 0.9086614173228347, 0.9047244094488189]"
rice,0,neural_network,Architecture,"('dice', 'base')",0.9236220472440945,"[0.9196850393700787, 0.9236220472440945, 0.9204724409448819, 0.9236220472440945, 0.9181102362204724, 0.9244094488188976, 0.9244094488188976, 0.9165354330708662, 0.9204724409448819, 0.9204724409448819]"
rice,2,neural_network,Weights,"('rbr', 'e2e')",0.9251968503937008,"[0.9188976377952756, 0.8984251968503937, 0.8692913385826772, 0.8433070866141732, 0.8976377952755905, 0.8724409448818897, 0.831496062992126, 0.9039370078740158, 0.8826771653543307, 0.9181102362204724]"
rice,1,neural_network,Bootstrap,"('dice', 'base')",0.926771653543307,"[0.9251968503937008, 0.926771653543307, 0.9236220472440945, 0.9291338582677166, 0.9283464566929134, 0.9236220472440945, 0.9228346456692913, 0.9283464566929134, 0.9299212598425197, 0.9244094488188976]"
rice,1,neural_network,Architecture,"('rbr', 'e2e')",0.9291338582677166,"[0.9291338582677166, 0.925984251968504, 0.9251968503937008, 0.9299212598425197, 0.9251968503937008, 0.9291338582677166, 0.9181102362204724, 0.9220472440944882, 0.9251968503937008, 0.9236220472440945]"
rice,2,neural_network,Bootstrap,"('rbr', 'e2e')",0.9283464566929134,"[0.9283464566929134, 0.9291338582677166, 0.9283464566929134, 0.931496062992126, 0.931496062992126, 0.9322834645669291, 0.9346456692913386, 0.925984251968504, 0.9236220472440945, 0.9330708661417323]"
rice,2,neural_network,Weights,"('dice', 'base')",0.9251968503937008,"[0.8401574803149606, 0.9078740157480315, 0.8881889763779528, 0.9173228346456693, 0.8944881889763779, 0.8677165354330708, 0.8503937007874016, 0.8346456692913385, 0.9078740157480315, 0.9196850393700787]"
rice,0,neural_network,Weights,"('rbr', 'e2e')",0.9251968503937008,"[0.8929133858267716, 0.8692913385826772, 0.868503937007874, 0.9007874015748032, 0.9070866141732283, 0.8937007874015748, 0.9039370078740158, 0.9086614173228347, 0.9141732283464566, 0.8944881889763779]"
rice,2,neural_network,Bootstrap,"('dice', 'base')",0.9291338582677166,"[0.9283464566929134, 0.9322834645669291, 0.931496062992126, 0.9236220472440945, 0.9283464566929134, 0.9330708661417323, 0.9346456692913386, 0.931496062992126, 0.9291338582677166, 0.925984251968504]"
rice,1,neural_network,Architecture,"('dice', 'base')",0.925984251968504,"[0.9299212598425197, 0.9291338582677166, 0.9291338582677166, 0.9251968503937008, 0.9251968503937008, 0.9251968503937008, 0.9236220472440945, 0.9220472440944882, 0.925984251968504, 0.9181102362204724]"
rice,0,neural_network,Weights,"('face', 'base')",0.925984251968504,"[0.9118110236220472, 0.9, 0.8559055118110236, 0.9110236220472441, 0.9173228346456693, 0.9133858267716536, 0.9133858267716536, 0.9173228346456693, 0.837007874015748, 0.9181102362204724]"
rice,0,neural_network,Bootstrap,"('rbr', 'e2e')",0.9165354330708662,"[0.9244094488188976, 0.926771653543307, 0.9236220472440945, 0.9244094488188976, 0.9283464566929134, 0.9165354330708662, 0.9165354330708662, 0.9236220472440945, 0.9251968503937008, 0.9212598425196851]"
rice,1,neural_network,Weights,"('rbr', 'e2e')",0.9244094488188976,"[0.9110236220472441, 0.8748031496062992, 0.8905511811023622, 0.9118110236220472, 0.915748031496063, 0.9173228346456693, 0.9039370078740158, 0.9110236220472441, 0.8393700787401575, 0.9173228346456693]"
rice,2,neural_network,Architecture,"('rbr', 'e2e')",0.9251968503937008,"[0.9322834645669291, 0.9244094488188976, 0.9251968503937008, 0.9283464566929134, 0.926771653543307, 0.9244094488188976, 0.9181102362204724, 0.926771653543307, 0.9212598425196851, 0.9204724409448819]"
rice,0,neural_network,Bootstrap,"('face', 'base')",0.9244094488188976,"[0.9251968503937008, 0.9244094488188976, 0.9236220472440945, 0.9165354330708662, 0.9212598425196851, 0.9244094488188976, 0.9236220472440945, 0.9165354330708662, 0.926771653543307, 0.9283464566929134]"
rice,2,neural_network,Architecture,"('dice', 'base')",0.926771653543307,"[0.9244094488188976, 0.9212598425196851, 0.926771653543307, 0.9283464566929134, 0.9181102362204724, 0.926771653543307, 0.9204724409448819, 0.9251968503937008, 0.9322834645669291, 0.9244094488188976]"
rice,1,neural_network,Weights,"('face', 'base')",0.925984251968504,"[0.8992125984251969, 0.9165354330708662, 0.8874015748031496, 0.9196850393700787, 0.8724409448818897, 0.8874015748031496, 0.9173228346456693, 0.8960629921259843, 0.8307086614173228, 0.8622047244094488]"
rice,1,neural_network,Bootstrap,"('rbr', 'e2e')",0.9251968503937008,"[0.9299212598425197, 0.9244094488188976, 0.9291338582677166, 0.926771653543307, 0.9251968503937008, 0.9236220472440945, 0.9236220472440945, 0.9283464566929134, 0.9228346456692913, 0.9283464566929134]"
rice,2,neural_network,Weights,"('rbr', 'e2e')",0.9251968503937008,"[0.8716535433070867, 0.9102362204724409, 0.9110236220472441, 0.9110236220472441, 0.8866141732283465, 0.8740157480314961, 0.9141732283464566, 0.8456692913385827, 0.9133858267716536, 0.9102362204724409]"
rice,0,neural_network,Architecture,"('rbr', 'e2e')",0.9204724409448819,"[0.9244094488188976, 0.9236220472440945, 0.9204724409448819, 0.9181102362204724, 0.9236220472440945, 0.9204724409448819, 0.9196850393700787, 0.9165354330708662, 0.9244094488188976, 0.9204724409448819]"
rice,1,neural_network,Bootstrap,"('face', 'base')",0.9283464566929134,"[0.9291338582677166, 0.926771653543307, 0.9228346456692913, 0.9244094488188976, 0.9236220472440945, 0.9236220472440945, 0.9283464566929134, 0.9299212598425197, 0.9283464566929134, 0.9251968503937008]"
rice,2,neural_network,Weights,"('face', 'base')",0.9228346456692913,"[0.8866141732283465, 0.8566929133858268, 0.9141732283464566, 0.8614173228346457, 0.9070866141732283, 0.9102362204724409, 0.831496062992126, 0.8866141732283465, 0.9173228346456693, 0.8661417322834646]"
rice,2,neural_network,Bootstrap,"('rbr', 'e2e')",0.9291338582677166,"[0.925984251968504, 0.9330708661417323, 0.931496062992126, 0.9291338582677166, 0.9322834645669291, 0.9236220472440945, 0.931496062992126, 0.9283464566929134, 0.9283464566929134, 0.9346456692913386]"
rice,0,neural_network,Architecture,"('face', 'base')",0.9244094488188976,"[0.9165354330708662, 0.9236220472440945, 0.9244094488188976, 0.9196850393700787, 0.9204724409448819, 0.9244094488188976, 0.9204724409448819, 0.9236220472440945, 0.9204724409448819, 0.9181102362204724]"
rice,0,neural_network,Weights,"('roar', 'e2e')",0.9251968503937008,"[0.9118110236220472, 0.8669291338582678, 0.8543307086614174, 0.8818897637795275, 0.9039370078740158, 0.9078740157480315, 0.9125984251968504, 0.9125984251968504, 0.9062992125984252, 0.8905511811023622]"
rice,0,neural_network,Weights,"('dice', 'base')",0.9275590551181102,"[0.9118110236220472, 0.9133858267716536, 0.9141732283464566, 0.9062992125984252, 0.8440944881889764, 0.8393700787401575, 0.915748031496063, 0.8866141732283465, 0.9149606299212598, 0.9204724409448819]"
rice,1,neural_network,Architecture,"('rbr', 'e2e')",0.9291338582677166,"[0.9291338582677166, 0.9181102362204724, 0.9251968503937008, 0.9299212598425197, 0.9291338582677166, 0.9251968503937008, 0.9236220472440945, 0.925984251968504, 0.9251968503937008, 0.9220472440944882]"
rice,1,neural_network,Weights,"('roar', 'e2e')",0.9251968503937008,"[0.8275590551181102, 0.9102362204724409, 0.8834645669291339, 0.9039370078740158, 0.9047244094488189, 0.9023622047244094, 0.8724409448818897, 0.9125984251968504, 0.8944881889763779, 0.9118110236220472]"
rice,1,neural_network,Weights,"('dice', 'base')",0.9275590551181102,"[0.8566929133858268, 0.8755905511811024, 0.9118110236220472, 0.9039370078740158, 0.9, 0.9220472440944882, 0.8968503937007875, 0.9094488188976378, 0.8803149606299212, 0.8535433070866142]"
rice,2,neural_network,Bootstrap,"('face', 'base')",0.9291338582677166,"[0.931496062992126, 0.9283464566929134, 0.931496062992126, 0.9330708661417323, 0.9322834645669291, 0.925984251968504, 0.9291338582677166, 0.9283464566929134, 0.9236220472440945, 0.9346456692913386]"
rice,2,neural_network,Weights,"('roar', 'e2e')",0.9228346456692913,"[0.8929133858267716, 0.905511811023622, 0.8913385826771654, 0.8456692913385827, 0.8842519685039371, 0.9094488188976378, 0.8582677165354331, 0.9291338582677166, 0.9141732283464566, 0.8968503937007875]"
rice,2,neural_network,Weights,"('dice', 'base')",0.9251968503937008,"[0.8771653543307086, 0.9307086614173228, 0.8858267716535433, 0.8921259842519685, 0.8755905511811024, 0.8307086614173228, 0.9118110236220472, 0.9196850393700787, 0.878740157480315, 0.9039370078740158]"
rice,0,neural_network,Bootstrap,"('roar', 'e2e')",0.926771653543307,"[0.9165354330708662, 0.926771653543307, 0.9244094488188976, 0.9283464566929134, 0.9236220472440945, 0.9165354330708662, 0.9236220472440945, 0.9244094488188976, 0.9251968503937008, 0.9212598425196851]"
rice,0,neural_network,Bootstrap,"('dice', 'base')",0.9244094488188976,"[0.9251968503937008, 0.9244094488188976, 0.9236220472440945, 0.9212598425196851, 0.926771653543307, 0.9165354330708662, 0.9236220472440945, 0.9283464566929134, 0.9244094488188976, 0.9165354330708662]"
rice,0,neural_network,Architecture,"('roar', 'e2e')",0.9244094488188976,"[0.9165354330708662, 0.9204724409448819, 0.9236220472440945, 0.9244094488188976, 0.9204724409448819, 0.9236220472440945, 0.9181102362204724, 0.9244094488188976, 0.9204724409448819, 0.9196850393700787]"
rice,1,neural_network,Bootstrap,"('roar', 'e2e')",0.9299212598425197,"[0.9283464566929134, 0.9236220472440945, 0.9299212598425197, 0.9228346456692913, 0.9283464566929134, 0.9291338582677166, 0.926771653543307, 0.9251968503937008, 0.9236220472440945, 0.9244094488188976]"
rice,0,neural_network,Architecture,"('dice', 'base')",0.9204724409448819,"[0.9236220472440945, 0.9165354330708662, 0.9204724409448819, 0.9204724409448819, 0.9196850393700787, 0.9244094488188976, 0.9244094488188976, 0.9181102362204724, 0.9204724409448819, 0.9236220472440945]"
rice,1,neural_network,Bootstrap,"('dice', 'base')",0.9251968503937008,"[0.9236220472440945, 0.9251968503937008, 0.9299212598425197, 0.9228346456692913, 0.9244094488188976, 0.926771653543307, 0.9291338582677166, 0.9283464566929134, 0.9283464566929134, 0.9236220472440945]"
